@relation 'NAEP TRAINING DATA SET'
@attribute time {0.3,0.2,0.1}
@attribute VH098519time numeric
@attribute VH098519ETU {0,1}
@attribute VH098522time numeric
@attribute VH098522ETU {0,1}
@attribute VH098556time numeric
@attribute VH098556ETU {0,1}
@attribute VH098597time numeric
@attribute VH098597ETU {0,1}
@attribute VH098740time numeric
@attribute VH098740ETU {0,1}
@attribute VH098753time numeric
@attribute VH098753ETU {0,1}
@attribute VH098759time numeric
@attribute VH098759ETU {0,1}
@attribute VH098779time numeric
@attribute VH098779ETU {0,1}
@attribute VH098783time numeric
@attribute VH098783ETU {0,1}
@attribute VH098808time numeric
@attribute VH098808ETU {0,1}
@attribute VH098810time numeric
@attribute VH098810ETU {0,1}
@attribute VH098812time numeric
@attribute VH098812ETU {0,1}
@attribute VH098834time numeric
@attribute VH098834ETU {0,1}
@attribute VH098839time numeric
@attribute VH098839ETU {0,1}
@attribute VH134366time numeric
@attribute VH134366ETU {0,1}
@attribute VH134373time numeric
@attribute VH134373ETU {0,1}
@attribute VH134387time numeric
@attribute VH134387ETU {0,1}
@attribute VH139047time numeric
@attribute VH139047ETU {0,1}
@attribute VH139196time numeric
@attribute VH139196ETU {0,1}
@attribute VH356862time numeric
@attribute VH356862ETU {0,1}
@attribute BlockRev numeric 
@attribute EOSTimeLft numeric
@attribute SecTimeOut numeric
@attribute HELPMAT8 numeric
@attribute class {0,1}
@data
0.3, 1.6317832946777344, 1, 1.4668833414713542, 1, 0.27383333841959634, 1, 0.33661667505900067, 1, 0.27161668141682943, 1, 1.0942832946777343, 1, 2.78076655069987, 1, 0.46266667048136395, 1, 1.1167833964029947, 1, 1.5576666514078776, 1, 0.4701166788736979, 1, 1.0418333053588866, 1, 0.5552666982014974, 1, 1.9832166035970051, 1, 1.3822166442871093, 1, 4.363333129882813, 1, 1.02276668548584, 1, 0.7962333043416341, 1, 2.8454500834147134, 1, 0.04943333466847737, 0, 1, 1, 0, 0, 0
0.3, 0.027166666587193807, 0, 8.333333457509677E-4, 1, 0.49321667353312176, 1, 0.8746666590372721, 1, 1.2908833821614583, 1, 1.8317832946777344, 1, 1.689383316040039, 1, 0.0933833360671997, 1, 2.921600087483724, 1, 1.8103833516438803, 1, 0.06854999860127767, 1, 1.0810499827067057, 1, 0.06083333492279053, 1, 1.2611666361490885, 1, 2.954833221435547, 1, 0.6028333028157552, 1, 1.0152333577473958, 1, 1.905233383178711, 1, 2.577166748046875, 1, 0.20295000076293945, 1, 1, 1, 1, 0, 1
0.3, 0.9045499801635742, 1, 1.0986166636149088, 1, 1.3306666056315104, 1, 0.5127333323160808, 1, 0.41749998728434246, 1, 1.4908332824707031, 1, 1.7229999542236327, 1, 0.500266679128011, 1, 1.2364332834879557, 1, 1.0595500310262045, 1, 0.32871665954589846, 1, 0.633900006612142, 1, 0.3063833236694336, 1, 0.8486666361490885, 1, 1.693933359781901, 1, 0.33361666997273765, 1, 4.4865666707356775, 1, 2.1247166951497394, 1, 2.3525667826334637, 1, 0.1831000010172526, 1, 1, 1, 0, 0, 1
0.3, 0.8311166763305664, 1, 0.0012166666487852733, 1, 0.37666667302449547, 1, 1.0831000010172527, 1, 1.640666707356771, 1, 1.0185000101725261, 1, 2.1821665445963543, 1, 0.48116668065388996, 1, 1.6039000193277995, 1, 1.354949951171875, 1, 0.6506666819254557, 1, 2.46788330078125, 1, 2.107616678873698, 1, 0.018449999888737998, 1, 1.6441666920979818, 1, 1.945449956258138, 1, 0.09423333009084066, 1, 0.022500000397364297, 0, 2.1064000447591145, 1, 0.1312833309173584, 1, 0, 0, 1, 0, 0
0.3, 1.8942333221435548, 1, 0.7026666641235352, 1, 0.08239999612172445, 1, 0.09128333727518717, 1, 0.7348333358764648, 1, 2.479783376057943, 1, 2.084333292643229, 1, 0.6273333231608073, 1, 0.4711666742960612, 1, 1.7132832845052084, 1, 0.27071666717529297, 1, 1.1092833201090495, 1, 0.13295000394185383, 1, 1.1548333485921225, 1, 0.8336166381835938, 1, 0.2624000072479248, 1, 0.6177666982014974, 1, 1.8521666208902994, 1, 1.3427167256673178, 1, 0.12216666539510092, 1, 1, 1, 0, 0, 0
0.3, 1.1064999898274739, 1, 0.07711666425069173, 1, 0.04111666679382324, 1, 1.2087167104085286, 1, 1.399500020345052, 1, 0.7357833226521809, 1, 1.2050999959309896, 1, 0.11793333689371745, 1, 0.07938333352406819, 1, 1.7459332784016928, 1, 0.19100000063578287, 1, 1.3357667287190755, 1, 0.06738333702087403, 1, 1.0632666905721029, 1, 2.002833302815755, 1, 2.198383331298828, 1, 0.42583332061767576, 1, 2.4650667826334636, 1, 1.2405000050862631, 1, 0.3598833401997884, 1, 1, 1, 0, 0, 0
0.3, 1.6612833658854167, 1,0, 0,0, 0,0, 0, 1.0913333892822266, 1, 2.028733317057292, 1, 6.006883239746093, 1,0, 0, 2.1314500172932944, 1, 1.247499974568685, 1, 1.010783322652181, 1, 1.1856000264485678, 1,0, 0,0, 0, 0.04704999923706055, 1, 3.833333340783914E-4, 0, 1.7767166137695312, 1, 1.5875999450683593, 1, 3.8209500630696613, 1, 0.4791666666666667, 1, 0, 0, 1, 1, 0
0.3, 0.9978833516438802, 1,0, 0,0, 0, 0.05073333183924357, 1, 2.3454500834147134, 1, 1.7955000559488932, 1, 3.6119000752766928, 1,0, 0, 2.4873334248860677, 1, 0.641783332824707, 1, 0.4423333485921224, 1, 2.464550018310547, 1,0, 0, 0.00360000009338061, 1, 2.769950103759766, 1, 2.0988333384195963, 1, 2.622783406575521, 1, 0.3756666819254557, 1, 0.9892833073933919, 1, 0.06850000222524007, 1, 0, 0, 1, 0, 0
0.3, 3.862999979654948, 1, 0.9025000254313151, 1, 0.6337833404541016, 1, 0.877216657002767, 1, 0.8267666498819987, 1, 0.8351166407267253, 1, 3.303716786702474, 1, 0.2543333371480306, 1, 1.125, 1, 1.1835999806722006, 1, 0.5574499766031901, 1, 0.6164499918619791, 1, 1.167383321126302, 1, 0.7688833236694336, 1, 1.6264999389648438, 1, 1.0095500310262044, 1, 4.622383117675781, 1, 0.48256667455037433, 1, 1.9439000447591146, 1, 0.16206666628519695, 1, 1, 1, 0, 0, 1
0.3, 0.21366666158040365, 1, 0.4713333447774251, 1, 0.26666666666666666, 1, 0.7676666895548503, 1, 1.547999954223633, 1, 0.05556666851043701, 1, 0.12733333110809325, 1, 0.3625, 1, 1.0584999720255535, 1, 0.6747666676839192, 1, 0.09261666933695475, 1, 0.3479999860127767, 1, 0.6847833633422852, 1, 0.5555000305175781, 1, 0.24910000165303547, 1, 6.666666517655055E-4, 0, 0.04861666758855184, 1, 0.39756666819254555, 1, 0.687000020345052, 1, 0.11466666857401529, 1, 1, 0, 1, 0, 0
0.3, 0.8119499842325847, 1, 8.333333457509677E-4, 1, 0.6540000279744466, 1, 0.5047666549682617, 1, 0.7589333216349284, 1, 1.1042833964029948, 1, 0.7245499928792317, 1, 0.4193999926249186, 1, 0.8319499969482422, 1, 2.9545499165852864, 1, 0.22366666793823242, 1, 2.885883331298828, 1, 0.3280666669209798, 1, 0.01450000007947286, 1, 2.6501665751139325, 1, 4.172949981689453, 1, 1.456066640218099, 1, 1.0972333272298178, 1, 2.7709999084472656, 1, 0.0871666669845581, 1, 1, 0, 1, 1, 1
0.3, 0.7346666971842448, 1, 0.7333333333333333, 1, 0.47261667251586914, 1, 0.5625, 1, 0.7588333129882813, 1, 2.345666758219401, 1, 0.6484500249226888, 1, 1.2676666259765625, 1, 2.2682833353678387, 1, 5.755766805013021, 1, 0.7549999872843425, 1, 1.3797833760579428, 1, 0.5677666982014974, 1, 0.5993833541870117, 1, 1.2916000366210938, 1, 1.7458999633789063, 1, 1.6485000610351563, 1, 3.4965667724609375, 1, 1.8092833201090495, 1, 0.211216672261556, 1, 1, 1, 0, 0, 1
0.3, 0.6920499801635742, 1, 2.240950012207031, 1, 0.2503833293914795, 1, 1.036283302307129, 1, 1.1298833211263022, 1, 1.0626666386922201, 1, 1.6652833302815755, 1, 0.21149999300638836, 1, 1.146500015258789, 1, 1.093500010172526, 1, 0.2665666739145915, 1, 1.6111166636149088, 1, 1.228949991861979, 1, 1.3577166239420573, 1, 1.1168999989827475, 1, 2.1334999084472654, 1, 0.9769999821980794, 1, 1.1337167104085286, 1, 3.821050008138021, 1, 0.19828333854675292, 1, 1, 1, 0, 1, 1
0.3, 0.09628333250681559, 1,0, 0,0, 0,0, 0, 1.4346167246500652, 1, 5.803999837239584, 1, 1.1042332967122397, 1,0, 0, 3.383766682942708, 1, 2.271600087483724, 1, 0.030266666412353517, 1, 2.4997833251953123, 1,0, 0,0, 0, 0.002333333343267441, 0,0, 0, 2.631449890136719, 1, 5.268433125813802, 1,0, 0, 0.4036166508992513, 1, 0, 0, 1, 0, 1
0.3, 0.07406666278839111, 1, 0.6471000035603841, 1, 0.80521666208903, 1, 1.9000499725341797, 1, 0.1265499989191691, 1, 1.0277166366577148, 1, 0.6705500284830729, 1, 0.8549333572387695, 1, 1.226949946085612, 1, 1.458233388264974, 1, 0.4278333346048991, 1, 1.13211669921875, 1, 1.5941000620524088, 1, 0.5676666895548502, 1, 0.5797666549682617, 1, 3.1196665445963543, 1, 0.623283322652181, 1, 0.895216687520345, 1, 1.4548999786376953, 1, 0.038116665681203206, 0, 1, 1, 0, 0, 1
